iteration,train_auc,validation_auc
472.0,0.8710517089322993,0.784069932094259
473.0,0.871194799463724,0.7840690984972205
474.0,0.8713279872554687,0.7841003726356881
475.0,0.871438734149599,0.7840870172711688
476.0,0.8715698300671986,0.784093607675106
477.0,0.8716927056435513,0.7840877618086947
478.0,0.8718366218152787,0.7841123992322785
479.0,0.8719810399437383,0.7841207173907615
480.0,0.8721049854498811,0.7841077325138148
481.0,0.8722256208334714,0.7841196985499366
482.0,0.8723572198710863,0.7841087371051176
483.0,0.8724956017226437,0.7841015410964943
484.0,0.8726106966788268,0.7841428326489466
485.0,0.8727289735055817,0.7841337699529377
486.0,0.8728688670437519,0.7841473390602874
487.0,0.8730039957736372,0.7841472321888723
488.0,0.8731660870832177,0.7842028908219077
489.0,0.8733001301789887,0.7842131291034838
490.0,0.8734350140377449,0.7841966067826941
491.0,0.8735674282461132,0.7842026735166969
492.0,0.873688432390501,0.7841933828283356
493.0,0.873819485848261,0.784231496737376
494.0,0.8739462514438777,0.7842023279657877
495.0,0.8741013208848033,0.7841955238190201
496.0,0.8742139246698578,0.7841742777816786
497.0,0.8743398942888951,0.7841733836241714
498.0,0.8744354661527328,0.7841696288751174
499.0,0.8745791304736317,0.7841942021758521
500.0,0.8747118122371528,0.7842053524268379
501.0,0.8748341605553621,0.7842084516978787
502.0,0.8749689004578134,0.784236088645849
503.0,0.8750843603941233,0.7842407660514542
504.0,0.8752262006868505,0.7842217322524073
505.0,0.875353440320401,0.7841897527625994
506.0,0.8754921996573803,0.7841905578605939
507.0,0.8756134780457996,0.7841955558804447
508.0,0.8757321108372359,0.7841834829729077
509.0,0.8758679203786565,0.7841913059605002
510.0,0.8759923916888386,0.7841834224124391
511.0,0.876125917414374,0.7842107316214029
512.0,0.8762613756442461,0.7842092888572977
513.0,0.8763856108079239,0.7842149031689761
514.0,0.8764992583488949,0.784220962778218
515.0,0.876623695923862,0.7841964785369959
516.0,0.8767398119519378,0.7841922179299099
517.0,0.8768778096291944,0.7841978678653935
518.0,0.8770049902261187,0.784169400882765
519.0,0.8771563551914622,0.7841910708433868
520.0,0.8772934815695475,0.7842344107646304
521.0,0.8774193136303379,0.7842350377435996
522.0,0.877555755707038,0.7842123275678698
523.0,0.877670737243102,0.7842206777877774
524.0,0.8777834044270949,0.7842354296054553
525.0,0.8778933838450861,0.7842420021974901
526.0,0.878025141380047,0.7842302712784818
527.0,0.8781507204267255,0.7842535763717561
528.0,0.8782495561726057,0.7842561947214285
529.0,0.8783809568704226,0.7842682640665849
530.0,0.878497962810202,0.7842612604265089
531.0,0.8786051084701408,0.784262688941092
532.0,0.8787110870661363,0.7842411686004515
533.0,0.8788283806277049,0.7842277847368881
534.0,0.8789345590176025,0.7842046648874001
535.0,0.8790584995797914,0.7842134425929684
536.0,0.8791721421768085,0.7842281694739828
537.0,0.8793075140328976,0.7842353832945087
538.0,0.8794369828080194,0.7842403955638816
539.0,0.8795570222997533,0.7842604517661339
540.0,0.8796685797115039,0.7842964460587728
541.0,0.8797823159528245,0.7842854026792022
542.0,0.8799079784650778,0.7842774728201946
543.0,0.8800144116140122,0.7842444602400396
544.0,0.8801388174895102,0.784248703035223
545.0,0.8802957182291279,0.7842501707359917
546.0,0.8804303522728013,0.7842600064685705
547.0,0.8805474303361436,0.7842504628511933
548.0,0.8806595225673789,0.7842426719250253
549.0,0.8807737348823789,0.7842262493508897
550.0,0.8809043960228551,0.7842427609845379
551.0,0.8810284212139021,0.7842287430172444
552.0,0.8811618620197587,0.7841993284414012
553.0,0.8812797040693903,0.7842055982310928
554.0,0.8814164875697309,0.784226919078425
555.0,0.8815370293090178,0.7842466653535732
556.0,0.8816411059368623,0.7842464907969284
557.0,0.881749766773264,0.7842259287366441
558.0,0.8818791029340926,0.7842315216740395
559.0,0.8819670267920537,0.7842220279299894
560.0,0.8821042500134715,0.7842125840592663
561.0,0.8822227013327172,0.7842175678295951
562.0,0.8823518318832274,0.7842329501886227
563.0,0.8824720063158209,0.7842262956618363
564.0,0.8826072868541731,0.7842544527173607
565.0,0.8827247232087634,0.7842314611135709
566.0,0.8828335338178864,0.7842370647381078
567.0,0.8829496155291056,0.7842138843281512
568.0,0.8830656402394443,0.7842176640138687
569.0,0.8831964011314614,0.7842000480422635
570.0,0.8833256308518705,0.7841835542205179
571.0,0.8834297342352304,0.78417850632734
572.0,0.8835474960183162,0.7842063071448137
573.0,0.883672279670057,0.7842384291298419
574.0,0.8838055771012502,0.7842410296676118
575.0,0.8839165066308544,0.7842393410992516
576.0,0.8840403730337347,0.7842529351432649
577.0,0.8841638840535752,0.784266465064429
578.0,0.8842627695298152,0.7842655067840728
579.0,0.8843808817519869,0.7842671953524329
580.0,0.8844915361650971,0.7842718834451796
581.0,0.884615414491631,0.7842922103883504
582.0,0.8847322639698102,0.7843007886006104
583.0,0.8848459350672674,0.7842659200202116
584.0,0.8849501355847805,0.7842953773446208
585.0,0.8850539970052197,0.7842737608197066
586.0,0.8851937119794077,0.7842939702043207
587.0,0.8852879597360601,0.7842936282157921
588.0,0.8854100471879955,0.7842827736423884
589.0,0.8855255490025034,0.7842993351493637
590.0,0.8856413657759571,0.7842629204958249
591.0,0.8857425333231574,0.7842625678201548
592.0,0.8858454644077992,0.7842723323051235
593.0,0.8859864773152987,0.7842728096641113
594.0,0.8860988533876526,0.7842975254600663
595.0,0.8862106262976296,0.784289527915829
596.0,0.8863194869279333,0.7843082090392056
597.0,0.8864173644192175,0.7842947147418465
598.0,0.8865407599831931,0.7842953702198598
599.0,0.8866538200661114,0.7842794285670927
600.0,0.8867739468040907,0.7842789333962022
601.0,0.8868921122464721,0.7842403385657934
602.0,0.8870113653587136,0.784214283314768
603.0,0.8871146204177468,0.7842168945396794
604.0,0.8872340328997966,0.7842386001241062
605.0,0.8873378291763725,0.7842573204336686
606.0,0.8874214491770454,0.7842410367923728
607.0,0.8875347721619832,0.7842563550285512
608.0,0.8876513790956,0.7842622650178117
609.0,0.8877909472052748,0.784278783776221
610.0,0.887906969589047,0.7842454434570595
611.0,0.8880216390743731,0.784217756635762
612.0,0.8881437497919741,0.7842446134224014
613.0,0.8882688184481167,0.7842640212714015
614.0,0.8883751221817869,0.7842754743247303
615.0,0.8884813517561485,0.7842435019596833
616.0,0.8886061618725838,0.7842444816143227
617.0,0.8887180877543112,0.784222615722773
618.0,0.8888350768264831,0.7842290493819679
619.0,0.8889523311272411,0.7842097947153296
620.0,0.8890595326247771,0.7842039702232013
621.0,0.8891796829192427,0.7841943517958334
622.0,0.8893004590601089,0.7842146502399602
623.0,0.8894048971782306,0.7842093458553858
624.0,0.8895453493831926,0.7842179418795483
625.0,0.8896603111434409,0.7842137168962674
626.0,0.8897677947371705,0.784231222434077
627.0,0.889875611320737,0.7842279984797185
628.0,0.8899852161615144,0.7842030938775967
629.0,0.8900977492771102,0.7842027198276434
630.0,0.8902167752582926,0.784209178423502
631.0,0.8903208620648658,0.7842105998133241
632.0,0.890464796267484,0.784236102895371
633.0,0.8905678271036663,0.784217756635762
634.0,0.8906840074031429,0.784218551046615
635.0,0.8907800605754347,0.7842203607359123
636.0,0.8908894516629107,0.7842296264876101
637.0,0.8910064823224596,0.784234161397995
638.0,0.8910895334776121,0.7842120497021904
639.0,0.8912179678030836,0.784223410133626
640.0,0.8913101518952102,0.7841918331928153
641.0,0.8914171361495951,0.7841773164922508
642.0,0.8915435966741735,0.7841967385907729
643.0,0.8916422433865218,0.7842000836660685
644.0,0.8917496467137056,0.7841976006868555
645.0,0.8918731809992115,0.7842089789301936
646.0,0.8919807945898468,0.784200037355122
647.0,0.8920548852647703,0.7841947115962646
648.0,0.8921853047331466,0.7841952637652431
649.0,0.892297077061482,0.7841904118029931
650.0,0.8924101412158917,0.7841673133277881
651.0,0.8925240993534965,0.7841915588895162
652.0,0.8926142282149011,0.7841998414241941
653.0,0.892735743913108,0.7842115652184415
654.0,0.8928565726925424,0.7842147143628093
655.0,0.8929697930177314,0.784206998246632
656.0,0.8930707770569954,0.7842096059091628
657.0,0.8931825406607062,0.7841961472356087
658.0,0.8932791158563667,0.7841863720634986
659.0,0.8933985012920804,0.7842186935418352
660.0,0.8934995792664687,0.784215626332219
661.0,0.8936041715196239,0.7842171688429783
662.0,0.893709925311127,0.784216456366877
663.0,0.8938216005053091,0.7842052776168472
664.0,0.893936812371461,0.7842368438705164
665.0,0.8940392045651268,0.7842553041263017
666.0,0.8941231337083293,0.7842674162200243
667.0,0.894237471076281,0.7842697887654417
668.0,0.8943445169846793,0.7842600420923755
669.0,0.8944471249673921,0.7842364235096166
670.0,0.8945539385099566,0.7842419416370214
671.0,0.8946830658614378,0.7842705724891532
672.0,0.8947749030043284,0.7842599352209604
673.0,0.8948967572179676,0.7842461024974532
674.0,0.8950242251458602,0.7842501279874257
675.0,0.8951223838608756,0.7842431492840132
676.0,0.8952117923591136,0.7842518557419713
677.0,0.8953328985816085,0.7841966602184017
678.0,0.8954591642562388,0.7841991396352344
679.0,0.8955809126111003,0.7841982062915416
680.0,0.8956916629950805,0.7842143616871391
681.0,0.8958073323223795,0.784215597833175
682.0,0.8959020404483872,0.7842308804455483
683.0,0.8960091549904985,0.7842346850679295
684.0,0.8961256112789315,0.7842716590152077
685.0,0.8962378227467023,0.7842840917231758
686.0,0.8963225597901378,0.7842705653643922
687.0,0.8964277485167911,0.7842566471437528
688.0,0.8965147240080641,0.7842828769514231
689.0,0.8965817526810596,0.7842938098971979
690.0,0.8966988164941818,0.7842938989567105
691.0,0.8967941999061293,0.7842697709535392
692.0,0.8969055717741979,0.7842585173935187
693.0,0.8970360950656064,0.7842440576910423
694.0,0.897143620246713,0.7842693577174004
695.0,0.8972494906573643,0.7842707648577005
696.0,0.8973784839404482,0.7843066202174998
697.0,0.8974695184178806,0.784352728108397
698.0,0.8975591272916623,0.7843517199547136
699.0,0.8976676057834109,0.7843430562453215
700.0,0.8977731903171977,0.7843525357398496
701.0,0.8978694973760638,0.7843376022407659
702.0,0.8979662435743653,0.7843071296379122
703.0,0.8980993569159805,0.7843031362093642
704.0,0.8981969985515812,0.7843225868069305
705.0,0.8982935493182929,0.7843279517519733
706.0,0.8983974892603529,0.7843215608413445
707.0,0.8984982185405802,0.7843170401804817
708.0,0.898585968487692,0.7843340327354982
709.0,0.8986917708462717,0.7843202534476986
710.0,0.8988137890828525,0.7843095627437981
711.0,0.898897391925097,0.7842997875716881
712.0,0.8990197207583116,0.7843201358891418
713.0,0.8991114075468392,0.784309238567172
714.0,0.8992078934605083,0.7843195516587388
715.0,0.8993108873624469,0.7843345172192471
716.0,0.8993988740377047,0.7843686448245005
717.0,0.8995353998708004,0.784395733165873
718.0,0.8996439400165626,0.7844025088135965
719.0,0.8997395810957549,0.784387927990183
720.0,0.8998382289713865,0.7843831971488702
721.0,0.8999246164229652,0.7843776006490942
722.0,0.9000204093106247,0.7843977423484787
723.0,0.9001063235967321,0.7844049561690046
724.0,0.9002236724142562,0.7844049347947215
725.0,0.9003084533716351,0.784392006915863
726.0,0.9004010739858099,0.784382367114212
727.0,0.900479362368423,0.7843896058714016
728.0,0.9005494821758949,0.784408101750992
729.0,0.9006445392868845,0.7843941835303526
730.0,0.9007465569033363,0.7844149949572723
731.0,0.9008314867609742,0.784416997015117
732.0,0.9009274332020257,0.7844036737120222
733.0,0.9010243137595452,0.7843883483510827
734.0,0.901135367178818,0.7843996019111031
735.0,0.9012492238199572,0.7843875040669026
736.0,0.9013379907674702,0.78438875090008
737.0,0.9014396067603723,0.7843803080582793
738.0,0.9015345836048159,0.7843879386773245
739.0,0.9016343217676949,0.7843973077380568
740.0,0.9017226795303167,0.784386909149358
741.0,0.9018150927892481,0.7844042045067177
742.0,0.9018916682372421,0.784371861654098
743.0,0.901986703827491,0.7843881132339693
744.0,0.9021061628408718,0.7844059536355464
745.0,0.9022064948598614,0.784383140150782
746.0,0.9023126235193991,0.7844014579113471
747.0,0.9024041172029034,0.7844167761475256
748.0,0.9025030262356297,0.7843895773723575
749.0,0.9025801478451203,0.7843626137143028
750.0,0.9026678887767867,0.7843502023806178
751.0,0.9027881792468866,0.7843569851531024
752.0,0.9028852293529431,0.7843823884884952
753.0,0.9030006514825467,0.7843915580559192
754.0,0.9031145979873187,0.7844034314701478
755.0,0.9032189968446299,0.7843951382483283
756.0,0.9033109590404723,0.7844120702428763
757.0,0.9033982710114319,0.7844075816434379
758.0,0.9035075797966164,0.784386606347015
759.0,0.9036041994878621,0.7843739670209775
760.0,0.9037156056727873,0.7843432094276833
761.0,0.9038118342100324,0.7843588874642929
762.0,0.9039266744071788,0.7843399071009536
763.0,0.9040236366853481,0.784326936473529
764.0,0.9041011860922622,0.784310271657519
765.0,0.9041732008881855,0.7843173892937713
766.0,0.9042511684954362,0.7843151877426181
767.0,0.9043415654936351,0.7843418236616662
768.0,0.9044339915486824,0.7843374561831651
769.0,0.9045290780325745,0.784304632409177
770.0,0.904606418920962,0.7842903258890624
771.0,0.9047019605394346,0.7842899090905432
772.0,0.9048084198622426,0.7842758946856301
773.0,0.9049041982088611,0.7842934215977226
774.0,0.9050048507123925,0.7842853064949286
775.0,0.9051046217380239,0.784269136849809
776.0,0.9051977736818335,0.7842722859941769
777.0,0.905283942145336,0.7842746086662672
778.0,0.9054126193061907,0.784317225424268
779.0,0.9055189134427739,0.784306791211764
780.0,0.9055980728337375,0.7843093169395432
781.0,0.9056812254853555,0.7843084762177437
782.0,0.9057920823097552,0.784323203098758
783.0,0.9058900104038617,0.7842985585504132
784.0,0.9059806252268535,0.784296271502128
785.0,0.9060823310833883,0.7842928302425586
786.0,0.9061814402008375,0.7842935249067574
787.0,0.9062652855876444,0.7842942088838146
788.0,0.9063385360812242,0.7842828769514231
789.0,0.9064219943855221,0.7843072792578935
790.0,0.906536568190799,0.7843009453453527
791.0,0.9066225671057645,0.7842748972190882
792.0,0.9067226126662483,0.7842885838849947
793.0,0.9068134639265653,0.7843023346737502
794.0,0.9068967105133074,0.7842996058902821
795.0,0.9070070581104546,0.7843389666324999
796.0,0.9070728949997372,0.7843350872001281
797.0,0.9071977132591553,0.7843014227043406
798.0,0.9073089498955436,0.7843006567925316
799.0,0.9073957421697012,0.7842952205998786
800.0,0.9074890433045905,0.7842849466944974
801.0,0.907586363583187,0.7842999158173862
802.0,0.9076971744578974,0.7842986012989793
803.0,0.9077973299486505,0.7843180875203506
804.0,0.9079048865384055,0.7843107561412679
805.0,0.9079845699884834,0.7843120207863478
806.0,0.9080745662355949,0.7843032644550625
807.0,0.9081779920064484,0.7843241506919728
808.0,0.9082850108685105,0.7843050028967498
809.0,0.9083874926349882,0.7843205170638561
810.0,0.908504577968851,0.7843559057518089
811.0,0.9085882584602539,0.7843876536868839
812.0,0.9086652954408864,0.7843535830797186
813.0,0.9087463262638149,0.7843252372180274
814.0,0.9088182203690987,0.7843164808867421
815.0,0.908925080733815,0.7843210870447371
816.0,0.9090174588034273,0.7843438435314134
817.0,0.9090854530015392,0.7843612208235248
818.0,0.9091957971088365,0.784395522985423
819.0,0.9093001549604122,0.7844114788877122
820.0,0.9093992227813052,0.7844318307675466
821.0,0.909474953976464,0.7844407687802377
822.0,0.9095742663776651,0.7844324898079403
823.0,0.9096643210797611,0.7844258459682955
824.0,0.9097486466117388,0.7844179944816588
825.0,0.9098533993979857,0.784388554969152
826.0,0.9099390999307918,0.7843881880439599
827.0,0.9100332735281357,0.7843905463398553
828.0,0.9101166024171695,0.7843840022468647
829.0,0.9101905279058682,0.7843932929352259
830.0,0.9102596045390654,0.7843963352081785
831.0,0.9103635913032772,0.7844032960996885
832.0,0.9104549680768126,0.7844005174428933
833.0,0.9105277439508169,0.784387732059255
834.0,0.9106053244755586,0.784396830379069
835.0,0.9106758607384422,0.7843927835148135
836.0,0.9107804803287544,0.7843971545556951
837.0,0.9108891702472378,0.7843557846308716
838.0,0.9109689048817797,0.7843858831837721
839.0,0.9110365800494541,0.7843988075002502
840.0,0.9111399877894168,0.7844102178050129
841.0,0.911216742092214,0.784400859431422
842.0,0.9113232383492659,0.7843867951531819
843.0,0.9114343388815113,0.7843779497623838
844.0,0.9115105667986275,0.7843844083582424
845.0,0.9116170665455292,0.7844157858057448
846.0,0.9117031535792026,0.7843829620317567
847.0,0.9118076803976738,0.7843830582160304
848.0,0.9119100248967252,0.7843849249034158
849.0,0.912002474508259,0.7843956049201747
850.0,0.9121071307419942,0.7843855126961995
851.0,0.9121869869396381,0.7843820607494886
852.0,0.9122706025779986,0.7843789828527308
853.0,0.9123662137026468,0.7843878852416168
854.0,0.9124431046912285,0.7843735110362726
855.0,0.9125329322622654,0.7843464583187053
856.0,0.9126154794249399,0.7843481326375434
857.0,0.9126839700541884,0.7843420195925941
858.0,0.9127590509739979,0.7843337406202967
859.0,0.9128400690008104,0.7843213364113726
860.0,0.9129436288400611,0.7843518731370753
861.0,0.913005676043262,0.7843603694145836
862.0,0.9131046135764285,0.7843460486449471
863.0,0.9131721837577874,0.7843388811353678
864.0,0.9132639420882362,0.7843367686437273
865.0,0.9133652198565266,0.7843300927426579
866.0,0.9134635292167259,0.7843339721750295
867.0,0.9135594340704004,0.7843284433604834
868.0,0.9136496513413337,0.7843445595698952
869.0,0.9137254901401952,0.7843561016827367
870.0,0.9138107396099123,0.7843444135122946
871.0,0.913894454127351,0.7843103535922706
872.0,0.9139928399734255,0.784321008672366
873.0,0.9140631287477928,0.7842866958233261
874.0,0.9141273795003331,0.784279318133297
875.0,0.9142176197461109,0.7843216534632377
876.0,0.9142917397939371,0.7843138981608747
877.0,0.9143745390982609,0.7843290489651694
878.0,0.9144777540240213,0.7843297863779343
879.0,0.9145559647574759,0.7843189674283357
880.0,0.9146449207385208,0.7843120172239673
881.0,0.9147321544786803,0.7843298433760224
882.0,0.9148232401405767,0.7843160070901347
883.0,0.9149008087416648,0.7843141938384568
884.0,0.9149948177344256,0.784330691222583
885.0,0.9150623658134023,0.7843069728931699
886.0,0.915149672840408,0.7843130146905091
887.0,0.9152277015200305,0.7843250163504359
888.0,0.9153039369984881,0.784310018728503
889.0,0.9153672478181439,0.7843219562655808
890.0,0.9154648429224137,0.7842962145040399
891.0,0.9155466409306606,0.7842653037283839
892.0,0.9156420729096847,0.7842423548731602
893.0,0.9157186437045456,0.7842398042087174
894.0,0.9158013106853973,0.784242297875072
895.0,0.9158766024502998,0.7842451121556723
896.0,0.915967758781655,0.7842568715737247
897.0,0.9160379533300773,0.7842469966549603
898.0,0.9161042072564132,0.7842409227961965
899.0,0.9161920650980485,0.7842335486685478
900.0,0.9162705282639734,0.7842292560000373
901.0,0.9163810861245719,0.7842537901145865
902.0,0.9164454814150588,0.7842545346521124
903.0,0.9165372574855776,0.7842683745003806
904.0,0.9166232430227855,0.7842471177758975
905.0,0.9167166715371932,0.7842504664135738
906.0,0.9167926278276652,0.784234161397995
907.0,0.9168635066774726,0.7842271078845918
908.0,0.9169602490951035,0.7842604731404169
909.0,0.917042270162918,0.7842456750117923
910.0,0.9171240777682519,0.7842457640713051
911.0,0.9172079827733266,0.7842471035263755
912.0,0.9172788805264872,0.7842429533530854
913.0,0.9173567111571325,0.7842459350655694
914.0,0.9174590774677454,0.7842307913860357
915.0,0.9175499261106749,0.7842447951038072
916.0,0.9176297581701909,0.784271830009472
917.0,0.9177017718028309,0.7842985977365988
918.0,0.9177711671756448,0.7842842021569715
919.0,0.9178660096608704,0.7843154691706782
920.0,0.9179568408545509,0.7843046359715575
921.0,0.9180445372906322,0.7843078349892525
922.0,0.9181357264847398,0.7843374739950676
923.0,0.9182141538797041,0.7843403417113755
924.0,0.9182745335163334,0.7843223623769585
925.0,0.9183311665083622,0.78431885699454
926.0,0.9184275785535436,0.7843134279266479
927.0,0.9184778771773315,0.7843115612392624
928.0,0.9185517162922472,0.7843075571235729
929.0,0.9186170163262994,0.7842851568749473
930.0,0.918688135103282,0.7843042227354188
931.0,0.9187536436558608,0.784307859925916
932.0,0.9188446257855459,0.7843024094837409
933.0,0.9189361529134443,0.7843097444252041
934.0,0.9190081985363743,0.7842917259046015
935.0,0.9190667896249719,0.7842836143641879
936.0,0.9191579948142246,0.7843111765021676
937.0,0.9192378873644707,0.7842733368964263
938.0,0.9193361792754208,0.7842395512797015
939.0,0.919411628374386,0.7842315679849862
940.0,0.9195059188816987,0.7842311511864669
941.0,0.9196015398942547,0.7842518521795908
